id,created_at,score,text_length
1445811230476750850,2021-10-06T18:00:33.000Z,117396.02421,104
1445856509196374019,2021-10-06T21:00:29.000Z,200548.415799,69
1445886588781793280,2021-10-06T23:00:00.000Z,862729.504434,70
1446064064573095943,2021-10-07T10:45:14.000Z,105168.834468,158
1446158381757181956,2021-10-07T17:00:01.000Z,327358.625976,71
1446184304246067205,2021-10-07T18:43:01.000Z,634763.678508,82
1446203676889079825,2021-10-07T20:00:00.000Z,246269.103822,50
1446233876020531201,2021-10-07T22:00:00.000Z,76813.756416,119
1446248978039857156,2021-10-07T23:00:01.000Z,563650.943076,103
1446520766800044063,2021-10-08T17:00:00.000Z,249157.121031,106
1446596263642812416,2021-10-08T22:00:00.000Z,401546.912202,44
1446686915676315654,2021-10-09T04:00:13.000Z,196910.26425,89
1446769907836801026,2021-10-09T09:30:00.000Z,360627.083955,75
1446868085722451973,2021-10-09T16:00:07.000Z,95604.621633,239
1446883158402686981,2021-10-09T17:00:01.000Z,775376.360541,61
1446928455807995912,2021-10-09T20:00:01.000Z,309092.854797,41
1447230526264328195,2021-10-10T16:00:20.000Z,128460.505725,135
1447260731607592961,2021-10-10T18:00:21.000Z,101493.176202,154
1447260965939003392,2021-10-10T18:01:17.000Z,121034.175759,120
1447290842478227468,2021-10-10T20:00:00.000Z,285013.542483,90
1447321040569393159,2021-10-10T22:00:00.000Z,684460.078533,39
1447562695763496966,2021-10-11T14:00:15.000Z,94404.406689,305
1447607930958843908,2021-10-11T17:00:00.000Z,326083.397598,90
1447629492932030472,2021-10-11T18:25:41.000Z,60985.921842,103
1447638133668040706,2021-10-11T19:00:01.000Z,431814.832821,54
1447653228724768773,2021-10-11T20:00:00.000Z,183557.872998,98
1447698529506537475,2021-10-11T23:00:01.000Z,79814.293776,179
1447796674802376707,2021-10-12T05:30:00.000Z,750059.326566,78
1447955223453093903,2021-10-12T16:00:01.000Z,2769195.929544,29
1448000517293191176,2021-10-12T19:00:00.000Z,77001.290001,108
1448045816388669444,2021-10-12T22:00:00.000Z,407135.413035,44
1448219461236969472,2021-10-13T09:30:00.000Z,129623.213952,95
1448332710267719689,2021-10-13T17:00:01.000Z,387631.920195,50
1448378006049853448,2021-10-13T20:00:00.000Z,704413.651977,34
1448405680004681732,2021-10-13T21:49:58.000Z,92304.030537,115
1448408203633598468,2021-10-13T22:00:00.000Z,86565.502836,69
1448581846682513410,2021-10-14T09:30:00.000Z,104268.67326,127
1448664895503929344,2021-10-14T15:00:00.000Z,394945.73001,74
1448695093553139712,2021-10-14T17:00:00.000Z,409385.816055,74
1448740394636873732,2021-10-14T20:00:01.000Z,75426.007887,72
1448804631761522688,2021-10-15T00:15:16.000Z,111695.003226,80
1448891418840293379,2021-10-15T06:00:08.000Z,176994.197523,128
1448997088054886421,2021-10-15T13:00:01.000Z,1795108.982337,31
1449057487672561665,2021-10-15T17:00:01.000Z,269673.29523,99
1449072588064440324,2021-10-15T18:00:02.000Z,71225.255583,76
1449087697109372932,2021-10-15T19:00:04.000Z,2715636.337668,68
1449088650919100420,2021-10-15T19:03:51.000Z,135511.768521,23
1449089204659519492,2021-10-15T19:06:03.000Z,126735.196743,23
1449089300121862145,2021-10-15T19:06:26.000Z,120771.62874,23
1449089766746509314,2021-10-15T19:08:17.000Z,121034.175759,23
1449090229881638915,2021-10-15T19:10:08.000Z,121034.175759,23
1449090816182407170,2021-10-15T19:12:28.000Z,118221.171984,23
1449091509257523204,2021-10-15T19:15:13.000Z,130560.881877,23
1449092173295538179,2021-10-15T19:17:51.000Z,117621.064512,23
1449092859521421312,2021-10-15T19:20:35.000Z,114770.55402,23
1449093234064457728,2021-10-15T19:22:04.000Z,116458.356285,23
1449093421885390851,2021-10-15T19:22:49.000Z,116683.396587,23
1449094114096476161,2021-10-15T19:25:34.000Z,109482.106923,23
1449094931046301700,2021-10-15T19:28:49.000Z,101568.189636,23
1449095315320033280,2021-10-15T19:30:20.000Z,117208.490625,23
1449095525874102276,2021-10-15T19:31:10.000Z,129960.774405,23
1449096938683396096,2021-10-15T19:36:47.000Z,116308.329417,23
1449097703120510977,2021-10-15T19:39:50.000Z,111169.909188,23
1449098431658541057,2021-10-15T19:42:43.000Z,113982.912963,23
1449099152021856259,2021-10-15T19:45:35.000Z,124484.793723,23
1449099853875716099,2021-10-15T19:48:22.000Z,142975.605204,23
1449100491833548802,2021-10-15T19:50:54.000Z,131686.083387,23
1449101068554567682,2021-10-15T19:53:12.000Z,131160.989349,23
1449101572596662276,2021-10-15T19:55:12.000Z,129323.160216,23
1449102870154858499,2021-10-15T20:00:21.000Z,133823.966256,23
1449103442945798144,2021-10-15T20:02:38.000Z,108581.945715,23
1449104153758748672,2021-10-15T20:05:27.000Z,134574.100596,23
1449104756425719808,2021-10-15T20:07:51.000Z,134836.647615,23
1449105402830876673,2021-10-15T20:10:25.000Z,150139.388151,23
1449106095792799744,2021-10-15T20:13:10.000Z,134311.553577,23
1449110611044941826,2021-10-15T20:31:07.000Z,144288.340299,23
1449111736104067073,2021-10-15T20:35:35.000Z,110682.321867,23
1449113182048436228,2021-10-15T20:41:20.000Z,102393.33741,23
1449114950769655808,2021-10-15T20:48:22.000Z,96767.32986,23
1449115998267658243,2021-10-15T20:52:31.000Z,91928.963367,23
1449117147926462464,2021-10-15T20:57:06.000Z,84727.673703,23
1449118182380163075,2021-10-15T21:01:12.000Z,128535.519159,23
1449119621114589186,2021-10-15T21:06:55.000Z,84502.633401,23
1449120676510453768,2021-10-15T21:11:07.000Z,97292.423898,23
1449121854279483396,2021-10-15T21:15:48.000Z,108694.465866,23
1449123164307353600,2021-10-15T21:21:00.000Z,169042.773519,23
1449125329881092097,2021-10-15T21:29:36.000Z,121521.76308,23
1449126426351861763,2021-10-15T21:33:58.000Z,143463.192525,23
1449132979465424901,2021-10-15T22:00:00.000Z,460807.525062,41
1449404773539667968,2021-10-16T16:00:01.000Z,95454.594765,65
1449450069514670084,2021-10-16T19:00:00.000Z,857141.003601,74
1449480281384120321,2021-10-16T21:00:03.000Z,385981.624647,46
1449767162684522496,2021-10-17T16:00:01.000Z,1283742.402759,47
1449797356807802880,2021-10-17T18:00:00.000Z,112220.097264,78
1450119927399079947,2021-10-18T15:21:47.000Z,7858069.785387,240
1450147825250148357,2021-10-18T17:12:38.000Z,145938.635847,68
1450153454794690566,2021-10-18T17:35:00.000Z,400984.311447,51
1450189947634393089,2021-10-18T20:00:01.000Z,95717.141784,78
1450220142210732032,2021-10-18T22:00:00.000Z,375217.196868,89
1450507036186267659,2021-10-19T17:00:01.000Z,368465.987808,127
1450552335017648132,2021-10-19T20:00:01.000Z,438040.947843,36
1450582533196898308,2021-10-19T22:00:01.000Z,63161.311428,95
1450582580739334145,2021-10-19T22:00:12.000Z,678083.936643,130
1450628141114920965,2021-10-20T01:01:14.000Z,1780181.308971,123
1450756216624406533,2021-10-20T09:30:10.000Z,114508.007001,152
1450869434638286852,2021-10-20T17:00:03.000Z,372591.726678,49
1450884172952838146,2021-10-20T17:58:37.000Z,102918.431448,104
1450914720135974916,2021-10-20T20:00:00.000Z,897873.298263,42
1450929823103266817,2021-10-20T21:00:01.000Z,212513.058522,174
1450955104509628416,2021-10-20T22:40:29.000Z,961934.770899,198
1451216709361278985,2021-10-21T16:00:00.000Z,472922.194653,20
1451307310639460354,2021-10-21T22:00:01.000Z,89978.614083,75
1451330280820719616,2021-10-21T23:31:18.000Z,99467.813484,219
1451579143041265664,2021-10-22T16:00:11.000Z,15954269.717007,131
1451594197660835889,2021-10-22T17:00:00.000Z,177669.318429,102
1451624400000884746,2021-10-22T19:00:01.000Z,77413.863888,73
1451639613324398613,2021-10-22T20:00:28.000Z,103781.085939,195
1451669695271157761,2021-10-22T22:00:00.000Z,496701.453231,78
1451850947190312962,2021-10-23T10:00:14.000Z,111882.536811,95
1451971684244901890,2021-10-23T18:00:00.000Z,490887.912096,39
1451986782929752067,2021-10-23T19:00:00.000Z,323983.021446,60
1452019606294573056,2021-10-23T21:10:26.000Z,12706900.65243,140
1452022851222048774,2021-10-23T21:23:19.000Z,464820.743781,106
1452041489270272002,2021-10-23T22:37:23.000Z,653704.570593,118
1452303873104912392,2021-10-24T16:00:00.000Z,107419.237488,88
1452349174322696201,2021-10-24T19:00:01.000Z,262134.445113,26
1452349195185176583,2021-10-24T19:00:06.000Z,154827.727776,75
1452469968067604484,2021-10-25T03:00:00.000Z,820009.353771,72
1452645676354052096,2021-10-25T14:38:12.000Z,102880.924731,206
1452696465835450372,2021-10-25T18:00:01.000Z,350162.709912,54
1452726661955346436,2021-10-25T20:00:01.000Z,97704.997785,99
1452756860977795075,2021-10-25T22:00:01.000Z,435340.464219,61
1453094024840110085,2021-10-26T20:19:47.000Z,78051.478077,188
1453104147071385604,2021-10-26T21:00:00.000Z,231228.910305,61
1453104150988922882,2021-10-26T21:00:01.000Z,112482.644283,53
1453119248335884298,2021-10-26T22:00:01.000Z,151077.056076,41
1453292889644142599,2021-10-27T09:30:00.000Z,92979.151443,80
1453391046415630338,2021-10-27T16:00:02.000Z,75013.434,112
1453406137596919815,2021-10-27T17:00:00.000Z,342361.312776,58
1453417467011870723,2021-10-27T17:45:01.000Z,2448325.965609,29
1453451437653041155,2021-10-27T20:00:01.000Z,278562.387159,91
