id,created_at,score,length_between125_and_155
1509125806693523456,2022-03-30T11:10:05.000Z,237879.909708,False
1509131259699675136,2022-03-30T11:31:45.000Z,144885.115144,False
1509140985128833035,2022-03-30T12:10:23.000Z,22550.371144,False
1509150733014339589,2022-03-30T12:49:08.000Z,283306.87798,False
1509160233511403527,2022-03-30T13:26:53.000Z,939877.449028,True
1509165117845520390,2022-03-30T13:46:17.000Z,125535.836468,False
1509165799650455555,2022-03-30T13:49:00.000Z,407150.417156,False
1509179181439062016,2022-03-30T14:42:10.000Z,1742943.876016,False
1509458008270675972,2022-03-31T09:10:08.000Z,188721.731744,False
1509464995050004481,2022-03-31T09:37:53.000Z,254864.05,False
1509468884738449414,2022-03-31T09:53:21.000Z,97358.0671,False
1509470772410077190,2022-03-31T10:00:51.000Z,173225.997504,False
1509477454041260032,2022-03-31T10:27:24.000Z,128961.2093,False
1509501432214532098,2022-03-31T12:02:41.000Z,123843.539176,False
1509505765928755206,2022-03-31T12:19:54.000Z,148453.211844,False
1509515827216883715,2022-03-31T12:59:53.000Z,59434.29646,False
1509540518849564672,2022-03-31T14:38:00.000Z,939306.553556,False
1509545048735731722,2022-03-31T14:56:00.000Z,129470.9374,False
1509548883021598725,2022-03-31T15:11:14.000Z,319130.568848,False
1509556447230705671,2022-03-31T15:41:17.000Z,139624.721152,False
1509558444587634694,2022-03-31T15:49:14.000Z,348266.627044,False
1509559653046398986,2022-03-31T15:54:02.000Z,579275.401964,False
1509816063042764831,2022-04-01T08:52:55.000Z,96012.384916,False
1509820837007966223,2022-04-01T09:11:53.000Z,21775.584432,False
1509821595845640213,2022-04-01T09:14:54.000Z,173185.219256,False
1509823959994449933,2022-04-01T09:24:17.000Z,203646.570512,False
1509830552232370176,2022-04-01T09:50:29.000Z,257351.523128,False
1509835823562338306,2022-04-01T10:11:26.000Z,198039.561412,False
1509839728018923522,2022-04-01T10:26:57.000Z,336971.052348,False
1509841004995788801,2022-04-01T10:32:01.000Z,60902.313388,True
1509847038447403013,2022-04-01T10:56:00.000Z,369695.596368,False
1509848957652025349,2022-04-01T11:03:37.000Z,266159.624696,False
1509851075226087427,2022-04-01T11:12:02.000Z,71810.494728,False
1509872779327426608,2022-04-01T12:38:17.000Z,198916.293744,False
1509873890616659976,2022-04-01T12:42:42.000Z,237390.570732,False
1509892897260384291,2022-04-01T13:58:13.000Z,183685.618116,False
