id,created_at,score,media_present
1505919723250270216,2022-03-21T14:50:15.000Z,2721346.212282,True
1505927272519421960,2022-03-21T15:20:15.000Z,256447.70322,True
1505934854176784389,2022-03-21T15:50:22.000Z,565265.148018,True
1506049461776224269,2022-03-21T23:25:47.000Z,138265.719552,True
1506050521227935747,2022-03-21T23:29:59.000Z,1186780.759488,True
1506056010057740288,2022-03-21T23:51:48.000Z,216320.238894,True
1506061242384805888,2022-03-22T00:12:36.000Z,2451476.012271,True
1506071781232185350,2022-03-22T00:54:28.000Z,503313.624081,True
1506077954773700611,2022-03-22T01:19:00.000Z,224701.797993,True
1506079503667249152,2022-03-22T01:25:09.000Z,2014374.7047,True
1506081858831847424,2022-03-22T01:34:31.000Z,472927.971882,True
1506090111422930951,2022-03-22T02:07:19.000Z,2382083.104122,True
1506094094698774528,2022-03-22T02:23:08.000Z,264509.202783,True
1506100773289082882,2022-03-22T02:49:41.000Z,312638.155509,True
1506106105134399490,2022-03-22T03:10:52.000Z,291214.170318,True
1506123389529862144,2022-03-22T04:19:33.000Z,223421.559849,True
1506308276442611717,2022-03-22T16:34:13.000Z,8641.607472,True
1506310670249304066,2022-03-22T16:43:44.000Z,42287.866194,True
1506317809877495809,2022-03-22T17:12:06.000Z,1221867.286122,True
1506328473291350023,2022-03-22T17:54:28.000Z,853378.741581,True
1506341349431422979,2022-03-22T18:45:38.000Z,269870.200011,True
1506375343971655681,2022-03-22T21:00:43.000Z,31165.797318,False
1506388665441918978,2022-03-22T21:53:39.000Z,1480815.454467,True
1506401827474059276,2022-03-22T22:45:57.000Z,1722780.463683,True
1506415364724465670,2022-03-22T23:39:45.000Z,14954001.674481,True
1506442397013745667,2022-03-23T01:27:10.000Z,1236930.088035,True
1506450542536454152,2022-03-23T01:59:32.000Z,1127129.663466,True
1506654593266110471,2022-03-23T15:30:21.000Z,736757.048151,True
1506669503396077576,2022-03-23T16:29:36.000Z,79674.820743,True
1506686134637764608,2022-03-23T17:35:42.000Z,279371.967486,True
