id,created_at,score,text_length
1425858518804885508,2021-08-12T16:35:36.000Z,298161.379488,97
1425914905010466819,2021-08-12T20:19:40.000Z,127468.071084,273
1426011172084592642,2021-08-13T02:42:12.000Z,33040.406724,227
1426200914612916227,2021-08-13T15:16:10.000Z,33893.780508,43
1426271151999778817,2021-08-13T19:55:16.000Z,23783.156328,43
1426300558957187074,2021-08-13T21:52:07.000Z,356784.448128,259
1426311309512089602,2021-08-13T22:34:50.000Z,25693.97154,214
1426333637016920073,2021-08-14T00:03:33.000Z,40999.04484,98
1426580432762523649,2021-08-14T16:24:14.000Z,927394.68396,136
1426962722969763845,2021-08-15T17:43:19.000Z,39997.258224,43
1427374209055920128,2021-08-16T20:58:25.000Z,22688.611692,36
1427634405519069188,2021-08-17T14:12:21.000Z,30888.42066,43
1427637577683808268,2021-08-17T14:24:57.000Z,32854.890684,47
1427777840972451841,2021-08-17T23:42:18.000Z,28012.92204,200
1427780982204112896,2021-08-17T23:54:47.000Z,49792.505136,42
1427816706739564547,2021-08-18T02:16:45.000Z,37826.720556,188
1428171355481165829,2021-08-19T01:45:59.000Z,56155.705308,102
1428459484570169348,2021-08-19T20:50:55.000Z,32966.200308,43
1428701244973981702,2021-08-20T12:51:35.000Z,31463.520384,240
1428727195967631362,2021-08-20T14:34:42.000Z,216942.457176,137
1428811205624348672,2021-08-20T20:08:32.000Z,28829.192616,159
1428902366024278020,2021-08-21T02:10:46.000Z,42557.379576,56
1429085064424472582,2021-08-21T14:16:45.000Z,24469.565676,43
1429085201360211972,2021-08-21T14:17:17.000Z,26027.900412,35
1429153975811682309,2021-08-21T18:50:34.000Z,29849.530836,43
1429173857710067713,2021-08-21T20:09:35.000Z,69011.96688,175
1429547315640012805,2021-08-22T20:53:34.000Z,46879.903308,132
1430544293647749122,2021-08-25T14:55:12.000Z,34413.22542,220
1430664147398766596,2021-08-25T22:51:27.000Z,30276.217728,43
1430919658882883596,2021-08-26T15:46:46.000Z,32001.5169,43
1431006263186534407,2021-08-26T21:30:54.000Z,32242.687752,43
1431072035015315457,2021-08-27T01:52:15.000Z,29441.395548,186
1431364239713660928,2021-08-27T21:13:22.000Z,106857.23904,300
1431366344885223425,2021-08-27T21:21:44.000Z,49940.917968,185
1431398030771556352,2021-08-27T23:27:39.000Z,32687.926248,120
1431668675837321225,2021-08-28T17:23:06.000Z,320089.375416,76
1432327141799124997,2021-08-30T12:59:36.000Z,28272.644496,236
1432378953180712964,2021-08-30T16:25:29.000Z,37882.375368,45
1432433195937681415,2021-08-30T20:01:01.000Z,19386.42618,223
1432452198978445321,2021-08-30T21:16:32.000Z,32687.926248,43
1432517618930536455,2021-08-31T01:36:29.000Z,59624.855256,79
1432893111513100289,2021-09-01T02:28:34.000Z,23616.191892,222
1432918352528175107,2021-09-01T04:08:52.000Z,36583.763088,34
1433183719372861441,2021-09-01T21:43:20.000Z,25322.93946,86
1433516698712297479,2021-09-02T19:46:29.000Z,46063.632732,161
1433787998857056291,2021-09-03T13:44:32.000Z,48883.47654,158
1433901984357179393,2021-09-03T21:17:28.000Z,30647.249808,43
1433973826019368960,2021-09-04T02:02:56.000Z,34357.570608,43
1434271175866265603,2021-09-04T21:44:30.000Z,49922.366364,114
1434582020290711556,2021-09-05T18:19:41.000Z,43410.75336,69
1434604810947399680,2021-09-05T19:50:15.000Z,28235.541288,30
1434617574239600642,2021-09-05T20:40:58.000Z,41481.386544,84
1434683047425679363,2021-09-06T01:01:08.000Z,39069.678024,43
1434956823203876864,2021-09-06T19:09:01.000Z,35229.495996,43
1435013647177158658,2021-09-06T22:54:49.000Z,71182.504548,37
1435309434167775239,2021-09-07T18:30:10.000Z,25434.249084,43
1435383702964641796,2021-09-07T23:25:17.000Z,35359.357224,96
