id,created_at,score
1499293555998838789,2022-03-03T08:00:13.000Z,339.26839
1499294727702822918,2022-03-03T08:04:53.000Z,593.7196825
1499299396067938304,2022-03-03T08:23:26.000Z,637.590595
1499301075760910339,2022-03-03T08:30:06.000Z,505.9778575
1499301933617758209,2022-03-03T08:33:31.000Z,663.9131425
1499304475420467200,2022-03-03T08:43:37.000Z,380.214575
1499306891696128002,2022-03-03T08:53:13.000Z,307.0963875
1499308679006457856,2022-03-03T09:00:19.000Z,213.5051075
1499309437177192448,2022-03-03T09:03:20.000Z,786.7516975
1499316190958833665,2022-03-03T09:30:10.000Z,748.73024
1499323767511818248,2022-03-03T10:00:16.000Z,339.26839
1499331290331500547,2022-03-03T10:30:10.000Z,1342.4499225
1499338865580163072,2022-03-03T11:00:16.000Z,444.55858
1499346370624475136,2022-03-03T11:30:05.000Z,2161.3736225
1499353981822414852,2022-03-03T12:00:20.000Z,169.634195
1499361496119263237,2022-03-03T12:30:12.000Z,649.289505
1499369051537264641,2022-03-03T13:00:13.000Z,368.515665
1499376607370354690,2022-03-03T13:30:14.000Z,845.2462475
1499384189799522305,2022-03-03T14:00:22.000Z,725.33242
1499391703450591234,2022-03-03T14:30:14.000Z,365.5909375
1499397278632538115,2022-03-03T14:52:23.000Z,500.1284025
1499398600249413638,2022-03-03T14:57:38.000Z,5735.3906275
1499398966949019650,2022-03-03T14:59:05.000Z,342.1931175
1499399282322935810,2022-03-03T15:00:21.000Z,248.6018375
1499400244521418762,2022-03-03T15:04:10.000Z,6001.54083
1499400315883245576,2022-03-03T15:04:27.000Z,681.4615075
1499404066820136960,2022-03-03T15:19:21.000Z,859.869885
1499404259837853697,2022-03-03T15:20:07.000Z,310.021115
1499406778374705154,2022-03-03T15:30:08.000Z,1678.793585
1499409516894760962,2022-03-03T15:41:01.000Z,365.5909375
1499410977212846089,2022-03-03T15:46:49.000Z,1608.600125
1499414346878836739,2022-03-03T16:00:12.000Z,535.2251325
1499416665024520206,2022-03-03T16:09:25.000Z,2971.52314
1499419335768563725,2022-03-03T16:20:02.000Z,546.9240425
1499419474868457476,2022-03-03T16:20:35.000Z,5264.5095
1499419798773682180,2022-03-03T16:21:52.000Z,1693.4172225
1499421911142608901,2022-03-03T16:30:16.000Z,590.794955
1499421999772409858,2022-03-03T16:30:37.000Z,1626.14849
1499427662271504386,2022-03-03T16:53:07.000Z,599.5691375
1499428610050084867,2022-03-03T16:56:53.000Z,514.75204
1499429465000136705,2022-03-03T17:00:17.000Z,298.322205
1499433671253631017,2022-03-03T17:17:00.000Z,2997.8456875
1499433697442992128,2022-03-03T17:17:06.000Z,277.8491125
1499434465302622209,2022-03-03T17:20:09.000Z,543.999315
1499436979544596487,2022-03-03T17:30:08.000Z,839.3967925
1499439562841538566,2022-03-03T17:40:24.000Z,388.9887575
1499439808610983945,2022-03-03T17:41:23.000Z,1661.24522
1499440670003634184,2022-03-03T17:44:48.000Z,6209.1964825
1499444663731818505,2022-03-03T18:00:40.000Z,1860.12669
1499445504710791170,2022-03-03T18:04:01.000Z,13632.1548775
1499447236790562816,2022-03-03T18:10:54.000Z,1126.0200875
1499449069768523780,2022-03-03T18:18:11.000Z,143.3116475
1499449567032528902,2022-03-03T18:20:09.000Z,505.9778575
1499452093408681986,2022-03-03T18:30:12.000Z,350.9673
1499452165085184000,2022-03-03T18:30:29.000Z,8595.7741225
1499454588080082951,2022-03-03T18:40:06.000Z,854.02043
1499458154761011206,2022-03-03T18:54:17.000Z,561.54768
1499458460806795271,2022-03-03T18:55:30.000Z,3392.6839
1499458804668317708,2022-03-03T18:56:52.000Z,2480.16892
1499459650651136001,2022-03-03T19:00:13.000Z,511.8273125
1499461514192998406,2022-03-03T19:07:38.000Z,6334.959765
1499464652249608198,2022-03-03T19:20:06.000Z,614.192775
1499467213283147778,2022-03-03T19:30:17.000Z,599.5691375
1499469694935437312,2022-03-03T19:40:08.000Z,280.77384
1499474753769328654,2022-03-03T20:00:14.000Z,529.3756775
1499480059576561664,2022-03-03T20:21:19.000Z,1190.3640925
1499482083231686666,2022-03-03T20:29:22.000Z,427.010215
1499482336773160960,2022-03-03T20:30:22.000Z,1333.67574
1499484798657695752,2022-03-03T20:40:09.000Z,2494.7925575
1499487338489171972,2022-03-03T20:50:15.000Z,1930.32015
1499489881961205766,2022-03-03T21:00:21.000Z,497.203675
1499494841834692617,2022-03-03T21:20:04.000Z,786.7516975
1499496524136525827,2022-03-03T21:26:45.000Z,8312.075555
1499497402990006278,2022-03-03T21:30:14.000Z,584.9455
1499498382540296200,2022-03-03T21:34:08.000Z,622.9669575
1499499212177825792,2022-03-03T21:37:26.000Z,1114.3211775
1499499833387794432,2022-03-03T21:39:54.000Z,918.364435
1499499887175610368,2022-03-03T21:40:07.000Z,503.05313
1499504916724740122,2022-03-03T22:00:06.000Z,1292.729555
1499505006642446341,2022-03-03T22:00:27.000Z,465.0316725
1499509943220809728,2022-03-03T22:20:04.000Z,529.3756775
1499512484805455878,2022-03-03T22:30:10.000Z,482.5800375
1499520050084159489,2022-03-03T23:00:14.000Z,383.1393025
1499520089560961033,2022-03-03T23:00:23.000Z,561.54768
1499521119455526918,2022-03-03T23:04:29.000Z,3480.425725
1499524154030424066,2022-03-03T23:16:32.000Z,652.2142325
1499525043101052928,2022-03-03T23:20:04.000Z,4489.4567125
1499527273476767745,2022-03-03T23:28:56.000Z,49436.6689325
1499527620563771392,2022-03-03T23:30:19.000Z,330.4942075
1499527633385758723,2022-03-03T23:30:22.000Z,3413.1569925
1499530072390348801,2022-03-03T23:40:03.000Z,374.36512
1499530573500628996,2022-03-03T23:42:03.000Z,552.7734975
1499535165093257222,2022-03-04T00:00:18.000Z,2924.7275
1499540142893248513,2022-03-04T00:20:04.000Z,465.0316725
1499542271313817618,2022-03-04T00:28:32.000Z,2149.6747125
1499542707345272842,2022-03-04T00:30:16.000Z,1444.815385
1499545174590070789,2022-03-04T00:40:04.000Z,257.37602
1499550190059073537,2022-03-04T01:00:00.000Z,160.8600125
1499550269612466177,2022-03-04T01:00:19.000Z,280.77384
