id,created_at,score,length_between125_and_155
1507812130065723393,2022-03-26T20:10:00.000Z,7231.604808,False
1507812191608741893,2022-03-26T20:10:14.000Z,4898.150931,True
1507812313230942210,2022-03-26T20:10:43.000Z,19455.9600285,False
1507812681679581192,2022-03-26T20:12:11.000Z,17784.702522,False
1507812819663736842,2022-03-26T20:12:44.000Z,34339.6117845,True
1507813186908700672,2022-03-26T20:14:12.000Z,5339.615178,False
1507813370430373898,2022-03-26T20:14:55.000Z,34970.2749945,False
1507813388251979787,2022-03-26T20:15:00.000Z,12581.7310395,False
1507814646635548674,2022-03-26T20:20:00.000Z,5760.057318,False
1507815904754737155,2022-03-26T20:25:00.000Z,3416.0923875,True
1507816529462800387,2022-03-26T20:27:29.000Z,5266.0378035,False
1507819679854694400,2022-03-26T20:40:00.000Z,11961.578883,True
1507820937869086720,2022-03-26T20:45:00.000Z,2806.4512845,False
1507821909752397828,2022-03-26T20:48:51.000Z,33603.8380395,False
1507822018300887046,2022-03-26T20:49:17.000Z,2543.674947,False
1507822177600614408,2022-03-26T20:49:55.000Z,5360.637285,True
1507822196160311297,2022-03-26T20:50:00.000Z,3910.111902,True
1507822292235128839,2022-03-26T20:50:23.000Z,4193.9103465,False
1507823454405357571,2022-03-26T20:55:00.000Z,5612.902569,False
1507824717406740480,2022-03-26T21:00:01.000Z,8839.7959935,False
1507825971432288257,2022-03-26T21:05:00.000Z,9607.102899,False
1507826781574815753,2022-03-26T21:08:13.000Z,112016.2971495,False
1507829746318684164,2022-03-26T21:20:00.000Z,111038.769174,False
1507831004416786434,2022-03-26T21:25:00.000Z,17900.3241105,False
1507832917761925135,2022-03-26T21:32:36.000Z,47530.983927,True
1507836037539590145,2022-03-26T21:45:00.000Z,3090.249729,False
1507837296036380672,2022-03-26T21:50:00.000Z,26140.9900545,False
1507839813218537475,2022-03-26T22:00:00.000Z,8282.710158,True
1507840541718888457,2022-03-26T22:02:54.000Z,5486.769927,False
1507840899426009100,2022-03-26T22:04:19.000Z,10395.4319115,False
1507841070775746560,2022-03-26T22:05:00.000Z,5865.167853,False
1507842328941121537,2022-03-26T22:10:00.000Z,85213.1107245,False
1507848616592949251,2022-03-26T22:34:59.000Z,6022.8336555,False
1507855295216857088,2022-03-26T23:01:31.000Z,15661.469715,False
1507864746950864902,2022-03-26T23:39:05.000Z,671162.2991355,False
1507865534565650432,2022-03-26T23:42:12.000Z,7263.1379685,True
1507866858099204098,2022-03-26T23:47:28.000Z,15293.5828425,False
1507873868014407689,2022-03-27T00:15:19.000Z,108600.204762,False
1507876788445327362,2022-03-27T00:26:56.000Z,3458.1366015,True
1507878639580467205,2022-03-27T00:34:17.000Z,28716.198162,False
1507886466801803266,2022-03-27T01:05:23.000Z,5896.7010135,False
1507891001842614275,2022-03-27T01:23:24.000Z,4256.9766675,False
1507893638189223936,2022-03-27T01:33:53.000Z,4151.8661325,False
1507893918851125257,2022-03-27T01:35:00.000Z,6443.2757955,False
1507897606911021058,2022-03-27T01:49:39.000Z,545944.11879,True
1507898951965581314,2022-03-27T01:55:00.000Z,11562.15885,False
1507900212412616705,2022-03-27T02:00:00.000Z,26140.9900545,False
1507905243396259840,2022-03-27T02:20:00.000Z,4351.576149,False
1507905836055674886,2022-03-27T02:22:21.000Z,71180.854302,False
1507912793411883008,2022-03-27T02:50:00.000Z,43946.7146835,False
1507917826337636354,2022-03-27T03:10:00.000Z,29924.9693145,True
1507922805710536708,2022-03-27T03:29:47.000Z,126195.708321,True
1507922860525834242,2022-03-27T03:30:00.000Z,16439.287674,False
1507931667796799489,2022-03-27T04:05:00.000Z,838519.2929625,True
1507934184064446469,2022-03-27T04:15:00.000Z,79179.7660155,False
1507942992153305094,2022-03-27T04:50:00.000Z,10164.1887345,True
1507945509582827521,2022-03-27T05:00:00.000Z,3132.293943,False
1507955575212048385,2022-03-27T05:40:00.000Z,24122.8677825,False
1507960608116858883,2022-03-27T06:00:00.000Z,8009.422767,False
1507964383045079043,2022-03-27T06:15:00.000Z,4235.9545605,False
1507968157880782849,2022-03-27T06:30:00.000Z,3647.3355645,False
1507971932930650113,2022-03-27T06:45:00.000Z,7788.6906435,False
1507975711289663490,2022-03-27T07:00:01.000Z,15777.0913035,False
1507983258897711104,2022-03-27T07:30:00.000Z,7410.2927175,False
1507987032286502920,2022-03-27T07:45:00.000Z,17690.1030405,True
1507990810775769096,2022-03-27T08:00:01.000Z,24196.445157,False
1507994582373519362,2022-03-27T08:15:00.000Z,9701.7023805,False
1507998358794764293,2022-03-27T08:30:00.000Z,4267.487721,False
1508002131982249986,2022-03-27T08:45:00.000Z,7378.759557,True
1508005919715594241,2022-03-27T09:00:03.000Z,35958.3140235,False
1508008423715090436,2022-03-27T09:10:00.000Z,5991.300495,False
1508010939861274627,2022-03-27T09:20:00.000Z,13138.816875,False
1508013457886564353,2022-03-27T09:30:00.000Z,4603.841433,False
1508015973105750020,2022-03-27T09:40:00.000Z,5949.256281,False
1508021007243612165,2022-03-27T10:00:00.000Z,19844.869008,False
1508022264746307585,2022-03-27T10:05:00.000Z,1326021.9542925,True
1508026039561293825,2022-03-27T10:20:00.000Z,4288.509828,False
1508027297709891585,2022-03-27T10:25:00.000Z,5486.769927,False
1508028556026200067,2022-03-27T10:30:00.000Z,4393.620363,False
1508029814401384449,2022-03-27T10:35:00.000Z,29231.2397835,False
1508031072533196800,2022-03-27T10:40:00.000Z,3720.912939,False
1508032331033972740,2022-03-27T10:45:00.000Z,3058.7165685,False
1508033589254017028,2022-03-27T10:50:00.000Z,15104.3838795,False
1508034847704444931,2022-03-27T10:55:00.000Z,8303.732265,False
1508036106880794626,2022-03-27T11:00:00.000Z,464557.0315395,False
1508037364358295553,2022-03-27T11:05:00.000Z,6569.4084375,False
1508038622531887108,2022-03-27T11:10:00.000Z,4225.443507,False
1508039880701472773,2022-03-27T11:15:00.000Z,3689.3797785,False
1508041139005308933,2022-03-27T11:20:00.000Z,7473.3590385,False
1508042397162385409,2022-03-27T11:25:00.000Z,29851.39194,False
1508043656246272000,2022-03-27T11:30:00.000Z,10721.27457,True
1508044913950089217,2022-03-27T11:35:00.000Z,33908.658591,True
1508046172564324358,2022-03-27T11:40:00.000Z,36967.3751595,False
1508047430691930113,2022-03-27T11:45:00.000Z,59135.186991,False
1508048688899317761,2022-03-27T11:50:00.000Z,24385.64412,False
1508049947022790656,2022-03-27T11:55:00.000Z,6012.322602,True
1508050752031363076,2022-03-27T11:58:12.000Z,2291.409663,False
1508051208157683716,2022-03-27T12:00:00.000Z,21011.5959465,True
1508052464079020034,2022-03-27T12:05:00.000Z,36231.6014145,False
