id,created_at,score,url_present
778006498106486785,2016-09-19T23:02:58.000Z,424643.3523225,False
778257062719467520,2016-09-20T15:38:37.000Z,1185675.7820985,False
778823177883398144,2016-09-22T05:08:10.000Z,3653721.3903255,False
778958530103476224,2016-09-22T14:06:00.000Z,284884.128567,True
778959494797594624,2016-09-22T14:09:50.000Z,363077.751456,True
778990246998315008,2016-09-22T16:12:02.000Z,514294.9399665,True
779410275283775488,2016-09-23T20:01:05.000Z,604337.7751875,False
779428426147127296,2016-09-23T21:13:12.000Z,452477.8228005,False
779428524885176321,2016-09-23T21:13:36.000Z,311796.3726135,True
779735906836094976,2016-09-24T17:35:01.000Z,784227.821841,True
779911123185180672,2016-09-25T05:11:16.000Z,1421402.447241,False
780149649810165760,2016-09-25T20:59:05.000Z,1149066.1873935,False
780825929539022852,2016-09-27T17:46:23.000Z,728782.450929,True
780852632499871744,2016-09-27T19:32:29.000Z,559204.572555,False
780905608874594304,2016-09-27T23:03:00.000Z,1218121.384734,False
781175406405619712,2016-09-28T16:55:05.000Z,668949.5179035,False
781178661772808192,2016-09-28T17:08:01.000Z,581896.932021,False
781236613959385088,2016-09-28T20:58:18.000Z,2167148.2752585,False
781544855948242944,2016-09-29T17:23:08.000Z,1124557.32132,False
781575966753644544,2016-09-29T19:26:46.000Z,977420.2861125,False
781611815264333825,2016-09-29T21:49:13.000Z,740463.985728,False
781621057249746944,2016-09-29T22:25:56.000Z,462957.668613,True
782255581511888897,2016-10-01T16:27:18.000Z,587430.29061,False
782318890068111360,2016-10-01T20:38:52.000Z,868457.835918,False
782639270053851136,2016-10-02T17:51:57.000Z,977308.5010905,False
782704171686342656,2016-10-02T22:09:51.000Z,396110.225457,True
783042711888592896,2016-10-03T20:35:05.000Z,659615.4685665,False
783083840696946689,2016-10-03T23:18:31.000Z,660733.3187865,False
783706795315298305,2016-10-05T16:33:55.000Z,291647.122398,False
783707111108648960,2016-10-05T16:35:10.000Z,318922.667766,True
783733214204399616,2016-10-05T18:18:53.000Z,462063.388437,False
784438491207741440,2016-10-07T17:01:25.000Z,930777.985683,False
784838694754582529,2016-10-08T19:31:41.000Z,534555.975204,False
785676255886573569,2016-10-11T02:59:51.000Z,1568064.396105,False
785918575210958848,2016-10-11T19:02:44.000Z,829892.003328,False
786269899471458304,2016-10-12T18:18:46.000Z,9954344.424078,False
786299099494559744,2016-10-12T20:14:48.000Z,884722.556619,False
786649920602202112,2016-10-13T19:28:50.000Z,908197.411239,False
787381076465332224,2016-10-15T19:54:12.000Z,578263.918806,False
788777520447401984,2016-10-19T16:23:10.000Z,1039125.6182565,False
788841364129656832,2016-10-19T20:36:51.000Z,532068.7584645,True
789161208993591297,2016-10-20T17:47:48.000Z,785261.8332945,False
789893024583004160,2016-10-22T18:15:47.000Z,1237879.3873725,False
790247380486545408,2016-10-23T17:43:52.000Z,671883.874731,True
791020253601894400,2016-10-25T20:54:59.000Z,2491492.5165915,False
791046510737698818,2016-10-25T22:39:19.000Z,301791.6131445,True
791123047868542976,2016-10-26T03:43:27.000Z,939776.679954,False
791135152974028802,2016-10-26T04:31:33.000Z,841182.29055,False
791711024785166336,2016-10-27T18:39:52.000Z,294721.210503,True
791739582966403072,2016-10-27T20:33:21.000Z,695833.8156945,False
791762712749412352,2016-10-27T22:05:15.000Z,628231.82364,False
792252656429338625,2016-10-29T06:32:07.000Z,332923.7417715,False
792438756858933248,2016-10-29T18:51:37.000Z,1042646.8464495,False
793198681562374145,2016-10-31T21:11:17.000Z,508761.5813775,False
794985342579245056,2016-11-05T19:30:50.000Z,672638.4236295,False
795442864247291904,2016-11-07T01:48:52.000Z,792192.5046585,False
797622482983206912,2016-11-13T02:09:53.000Z,2059527.245328,False
798704268203044864,2016-11-16T01:48:31.000Z,3011404.6539135,False
798745153653485568,2016-11-16T04:30:59.000Z,1253585.1829635,True
799358539055538176,2016-11-17T21:08:21.000Z,1943885.640069,False
799445052585979904,2016-11-18T02:52:08.000Z,406478.2862475,False
799479635339669504,2016-11-18T05:09:33.000Z,540536.473881,False
799524246351384576,2016-11-18T08:06:49.000Z,3007799.586954,True
799531294648651776,2016-11-18T08:34:49.000Z,1058855.6746395,False
799667022925701120,2016-11-18T17:34:10.000Z,670766.024511,True
799700762645307392,2016-11-18T19:48:14.000Z,1628679.8242845,False
799812952152887296,2016-11-19T03:14:02.000Z,494844.3461385,False
800074483537055744,2016-11-19T20:33:16.000Z,1166057.5107375,True
