id,created_at,score,text_length
837409352436723712,2017-03-02T21:08:42.000Z,554072.970106,38
837820280118530049,2017-03-04T00:21:35.000Z,1346987.388794,120
838562830580252672,2017-03-06T01:32:13.000Z,1070883.260858,121
838766242852823041,2017-03-06T15:00:30.000Z,372848.030822,53
838863786287079424,2017-03-06T21:28:06.000Z,599047.349004,94
838974354360778752,2017-03-07T04:47:28.000Z,1061844.137622,81
839204158381027328,2017-03-07T20:00:37.000Z,768388.685712,159
839660011651543041,2017-03-09T02:12:01.000Z,2951273.736554,52
839673661770641408,2017-03-09T03:06:16.000Z,2436928.66123,87
839674772460089345,2017-03-09T03:10:40.000Z,1561018.656466,37
839683895759036417,2017-03-09T03:46:55.000Z,682991.09486,113
840369022440943616,2017-03-11T01:09:22.000Z,1178752.238496,105
843561070518128640,2017-03-19T20:33:26.000Z,1285989.109614,87
846914311087779841,2017-03-29T02:38:01.000Z,694463.828198,27
846965433177706496,2017-03-29T06:01:09.000Z,548194.37947,25
848722422870065152,2017-04-03T02:22:48.000Z,673541.102386,107
849275259773607936,2017-04-04T14:59:35.000Z,674173.208906,133
849777740031041536,2017-04-06T00:16:15.000Z,1276033.431924,154
851496241972166657,2017-04-10T18:04:58.000Z,812983.800698,137
855992133769211904,2017-04-23T03:50:02.000Z,2296601.01379,21
857344061836992512,2017-04-26T21:22:07.000Z,845252.838544,82
857816708739989504,2017-04-28T04:40:15.000Z,768104.237778,139
858633066985791488,2017-04-30T10:44:10.000Z,546708.929148,94
859152083714551810,2017-05-01T21:06:33.000Z,117451902.113156,21
861270627021275136,2017-05-07T17:24:53.000Z,462449.130032,104
861963228162605056,2017-05-09T15:17:02.000Z,473447.78348,66
862821232349126656,2017-05-12T00:06:26.000Z,661025.39329,125
863140055514095617,2017-05-12T21:13:20.000Z,270699.61719,100
863899707050831872,2017-05-14T23:31:55.000Z,912414.156294,118
865670444753588225,2017-05-19T20:48:12.000Z,2404849.25534,162
866342569831088128,2017-05-21T17:18:59.000Z,1177045.550892,138
866849996020359169,2017-05-23T02:55:19.000Z,16015272.028002,138
868211027606872064,2017-05-26T21:03:34.000Z,883684.91496,163
868558808791957504,2017-05-27T20:05:31.000Z,1412947.704156,69
869240867445501953,2017-05-29T17:15:47.000Z,2378395.597478,136
872606960604114945,2017-06-08T00:11:26.000Z,5427835.476588,139
872610044591919108,2017-06-08T00:23:41.000Z,1095440.59916,19
876526010597949440,2017-06-18T19:44:20.000Z,1019809.054042,118
877385252213186560,2017-06-21T04:38:39.000Z,993323.790854,137
877385603414986752,2017-06-21T04:40:03.000Z,583655.555242,139
877386143532068864,2017-06-21T04:42:12.000Z,1015573.940358,137
878676853208305664,2017-06-24T18:11:01.000Z,789469.438154,111
879441447312695297,2017-06-26T20:49:14.000Z,435900.656192,61
880513119604285440,2017-06-29T19:47:41.000Z,361691.350744,162
880903712897683456,2017-06-30T21:39:46.000Z,1864998.681934,63
882602150387429377,2017-07-05T14:08:45.000Z,1023127.613272,134
883371313137692672,2017-07-07T17:05:07.000Z,525659.782032,107
885578814230675456,2017-07-13T19:16:57.000Z,1885320.906552,132
886328111419318272,2017-07-15T20:54:23.000Z,539060.440256,111
888225948897878020,2017-07-21T02:35:43.000Z,13588141.017832,137
889984102669176845,2017-07-25T23:01:59.000Z,1062128.585556,47
891171996264009729,2017-07-29T05:42:15.000Z,736467.306452,76
892043437993861121,2017-07-31T15:25:03.000Z,1090194.115044,119
895080579216982016,2017-08-09T00:33:34.000Z,1125908.133424,92
895344390935240704,2017-08-09T18:01:52.000Z,812509.720808,123
900384218152411136,2017-08-23T15:48:20.000Z,535868.30233,84
905842682655735808,2017-09-07T17:18:19.000Z,956788.033998,90
907454422547968000,2017-09-12T04:02:48.000Z,927268.659514,148
908840132551131136,2017-09-15T23:49:07.000Z,987413.594892,85
909608229428125696,2017-09-18T02:41:16.000Z,5443954.192848,47
909832240321855488,2017-09-18T17:31:24.000Z,5415098.53021,36
910248691625324544,2017-09-19T21:06:14.000Z,2351120.20114,116
910681355133976576,2017-09-21T01:45:29.000Z,1455583.28893,164
911320396078690306,2017-09-22T20:04:48.000Z,505242.741436,140
911784253507166208,2017-09-24T02:48:00.000Z,1939397.619338,68
911784602771116033,2017-09-24T02:49:24.000Z,664501.97915,57
911985122974498816,2017-09-24T16:06:11.000Z,789911.912718,25
912167363339968512,2017-09-25T04:10:21.000Z,1757003.282992,117
912469851465117696,2017-09-26T00:12:20.000Z,1234282.796278,158
913820279922503680,2017-09-29T17:38:27.000Z,228696.138936,106
916139056752295937,2017-10-06T03:12:26.000Z,1417246.028492,162
917866999916650496,2017-10-10T21:38:40.000Z,3353672.747186,54
919259247472410625,2017-10-14T17:50:58.000Z,1915409.176904,154
919322828620607488,2017-10-14T22:03:37.000Z,2464109.24159,62
920350307053289472,2017-10-17T18:06:27.000Z,886624.210278,163
921183171906912256,2017-10-20T01:15:57.000Z,921611.30616,140
921787431262633984,2017-10-21T17:17:04.000Z,525501.755402,98
922181560551407616,2017-10-22T19:23:11.000Z,977331.495898,34
922251373311176705,2017-10-23T00:00:36.000Z,11787806.832894,121
922267323829968896,2017-10-23T01:03:59.000Z,10986137.738904,44
922284361080127488,2017-10-23T02:11:41.000Z,1179542.371646,23
922285331721760768,2017-10-23T02:15:32.000Z,353631.992614,51
922295425742368769,2017-10-23T02:55:39.000Z,345888.687744,65
922298279261622272,2017-10-23T03:06:59.000Z,793641.341186,72
924841319083655169,2017-10-30T03:32:07.000Z,882799.965832,39
924873728097263617,2017-10-30T05:40:54.000Z,1880769.739608,27
925496297024401408,2017-10-31T22:54:46.000Z,7989225.911606,154
926111177922379776,2017-11-02T15:38:05.000Z,1073506.502916,134
926245907208769537,2017-11-03T00:33:27.000Z,324365.460738,31
927016082417762304,2017-11-05T03:33:51.000Z,1641232.973854,61
927234832886726656,2017-11-05T18:03:06.000Z,656031.751782,51
927244284000112640,2017-11-05T18:40:39.000Z,1732256.312734,50
927258181033631744,2017-11-05T19:35:52.000Z,943513.797078,64
928467729870348288,2017-11-09T03:42:11.000Z,1025055.538158,89
928782626898427904,2017-11-10T00:33:28.000Z,1001130.306376,75
929502192242798593,2017-11-12T00:12:46.000Z,572467.269838,248
929502682577956864,2017-11-12T00:14:43.000Z,1807255.751332,91
930259985501536256,2017-11-14T02:23:58.000Z,1786301.420194,39
930938758630817792,2017-11-15T23:21:10.000Z,402620.247914,27
932133553503997952,2017-11-19T06:28:52.000Z,2859965.94974,64
933105257793519617,2017-11-21T22:50:04.000Z,4134387.510038,34
934239784486125568,2017-11-25T01:58:16.000Z,641904.17106,48
934479714898595840,2017-11-25T17:51:40.000Z,637921.899984,116
936049596949708801,2017-11-30T01:49:49.000Z,1160547.57072,52
936308388081778688,2017-11-30T18:58:10.000Z,979670.290022,51
936747814293401601,2017-12-02T00:04:17.000Z,531949.241906,188
937028116148469760,2017-12-02T18:38:06.000Z,426134.610458,138
937839852594139136,2017-12-05T00:23:39.000Z,274681.888266,28
938569037855956992,2017-12-07T00:41:11.000Z,1035453.690412,57
938971923081445376,2017-12-08T03:22:06.000Z,1554855.617896,122
938985350071967744,2017-12-08T04:15:27.000Z,1154479.348128,147
939224242884722688,2017-12-08T20:04:44.000Z,450470.711478,197
939277126510899201,2017-12-08T23:34:52.000Z,1954346.938536,42
939619822387601408,2017-12-09T22:16:37.000Z,924740.233434,117
942866027460820992,2017-12-18T21:15:53.000Z,6105042.79679,204
943137327097962496,2017-12-19T15:13:56.000Z,267159.820678,278
943527112891187200,2017-12-20T17:02:48.000Z,3049439.87911,218
943603878766960640,2017-12-20T22:07:50.000Z,679356.48237,163
944717544396431360,2017-12-23T23:53:09.000Z,1560512.97125,91
945143831464415232,2017-12-25T04:07:04.000Z,1431436.819866,117
947939373428953095,2018-01-01T21:15:33.000Z,2031116.27539,143
948211577525739521,2018-01-02T15:17:11.000Z,9736431.543538,56
948283450208890880,2018-01-02T20:02:47.000Z,2174320.007496,71
948570046682427393,2018-01-03T15:01:37.000Z,2454564.433138,77
948947533522386949,2018-01-04T16:01:37.000Z,2013986.188698,51
949008677821865984,2018-01-04T20:04:35.000Z,1401127.312232,51
949024749304164352,2018-01-04T21:08:26.000Z,176389.324406,25
949025980038856704,2018-01-04T21:13:20.000Z,325692.88443,61
949026129364398081,2018-01-04T21:13:55.000Z,1212317.094708,25
949026473880375297,2018-01-04T21:15:18.000Z,296868.827118,46
949026908171157504,2018-01-04T21:17:01.000Z,485837.071272,67
949148121300287493,2018-01-05T05:18:41.000Z,3492830.997564,62
949151289136496640,2018-01-05T05:31:16.000Z,1937058.825214,63
949310362477711360,2018-01-05T16:03:22.000Z,2722198.333706,54
949388179513081856,2018-01-05T21:12:35.000Z,234132.255008,28
949416671785058305,2018-01-05T23:05:48.000Z,990858.575426,55
949423045285789696,2018-01-05T23:31:08.000Z,455306.326356,27
949426181543047168,2018-01-05T23:43:35.000Z,736656.938408,99
949452254645334016,2018-01-06T01:27:12.000Z,1136179.864374,77
949721427384582144,2018-01-06T19:16:47.000Z,1955674.362228,63
949778741760180225,2018-01-06T23:04:32.000Z,273006.805988,27
949779126956703744,2018-01-06T23:06:04.000Z,724552.09855,25
949780223859474432,2018-01-06T23:10:26.000Z,322974.826394,26
949819582398611456,2018-01-07T01:46:49.000Z,774204.065696,61
949823412674818049,2018-01-07T02:02:03.000Z,1092153.645256,102
950128065870422016,2018-01-07T22:12:38.000Z,433087.782178,83
950136611391471616,2018-01-07T22:46:35.000Z,7914858.579528,90
950144980877656064,2018-01-07T23:19:50.000Z,5479352.157968,100
950351914817921024,2018-01-08T13:02:07.000Z,1842938.164386,85
950759254066999297,2018-01-09T16:00:45.000Z,1432985.48084,63
950763081545629698,2018-01-09T16:15:57.000Z,381318.25819,50
951109151886794753,2018-01-10T15:11:07.000Z,474490.759238,27
951540353018015745,2018-01-11T19:44:33.000Z,231287.775668,36
951541858622148608,2018-01-11T19:50:32.000Z,407519.073444,25
951912432749834240,2018-01-12T20:23:04.000Z,390452.197404,119
952003295664467968,2018-01-13T02:24:07.000Z,794052.210424,201
952193755024707585,2018-01-13T15:00:56.000Z,1717591.44147,25
952372028291481600,2018-01-14T02:49:20.000Z,2436928.66123,84
952661316799430657,2018-01-14T21:58:52.000Z,393675.940656,25
952975337704640513,2018-01-15T18:46:40.000Z,301356.78341,25
952984564779003905,2018-01-15T19:23:20.000Z,1766453.275466,92
953073852099121152,2018-01-16T01:18:08.000Z,1998720.81624,52
953334097342066689,2018-01-16T18:32:15.000Z,569970.449084,61
953725135739113473,2018-01-17T20:26:06.000Z,1523661.161134,93
953977499523969025,2018-01-18T13:08:54.000Z,1018102.366438,65
953979370271657984,2018-01-18T13:16:20.000Z,1646163.40471,75
954060606071562241,2018-01-18T18:39:08.000Z,778755.23264,25
954077198671020033,2018-01-18T19:45:04.000Z,343044.208404,45
955217147902349312,2018-01-21T23:14:49.000Z,1335072.180892,66
955437046440525824,2018-01-22T13:48:37.000Z,786782.985444,29
955507092332228608,2018-01-22T18:26:57.000Z,957989.036386,51
955825401019944960,2018-01-23T15:31:48.000Z,2465025.796044,142
955826144502218754,2018-01-23T15:34:45.000Z,989594.362386,30
955834297415557120,2018-01-23T16:07:09.000Z,379200.701348,66
955881896642150400,2018-01-23T19:16:18.000Z,1239876.93898,106
956185175456604161,2018-01-24T15:21:25.000Z,1187696.545754,73
956248748908138496,2018-01-24T19:34:02.000Z,1430899.529324,74
